ANIO,MES,PROVINCIA,DISTRITO,TIPO_DELITO,NIVEL_RIESGO_REAL,NIVEL_RIESGO_PREDICHO,TASA_REAL,TASA_PREDICHA,DELITOS_ESTIMADOS
2025,1,OTUZCO,AGALLPAMPA,Extorsión,BAJO,BAJO,1.082,1.2365487050419985,1
2025,1,OTUZCO,AGALLPAMPA,Hurto,BAJO,BAJO,3.245,3.460067484168855,3
2025,1,OTUZCO,AGALLPAMPA,Robo,BAJO,BAJO,2.163,2.3500834235426953,2
2025,1,OTUZCO,AGALLPAMPA,Violencia contra la mujer e integrantes,BAJO,BAJO,2.163,2.4934725557882205,2
2025,1,ASCOPE,ASCOPE,Estafa,BAJO,BAJO,1.534,2.101031397699454,1
2025,1,ASCOPE,ASCOPE,Extorsión,MEDIO,BAJO,7.671,3.1455114882216293,2
2025,1,ASCOPE,ASCOPE,Violencia contra la mujer e integrantes,MEDIO,BAJO,6.137,4.209792789423449,3
2025,1,BOLIVAR,BAMBAMARCA,Hurto,BAJO,BAJO,3.063,3.1434453746967614,1
2025,1,BOLIVAR,BAMBAMARCA,Robo,BAJO,BAJO,3.063,3.247017197963224,1
2025,1,JULCAN,CARABAMBA,Violencia contra la mujer e integrantes,BAJO,BAJO,5.177,2.0545898216319913,1
2025,1,ASCOPE,CASA GRANDE,Estafa,BAJO,BAJO,0.313,0.4662946316136209,1
2025,1,ASCOPE,CASA GRANDE,Extorsión,MEDIO,MEDIO,3.759,2.628250714190672,8
2025,1,ASCOPE,CASA GRANDE,Hurto,MEDIO,BAJO,1.566,1.2329606620128903,4
2025,1,ASCOPE,CASA GRANDE,Robo,MEDIO,MEDIO,2.506,1.9513636436662591,6
2025,1,ASCOPE,CASA GRANDE,Violencia contra la mujer e integrantes,MEDIO,MEDIO,4.699,5.292084430354952,17
2025,1,GRAN CHIMU,CASCAS,Hurto,BAJO,BAJO,1.534,2.3181572153230645,3
2025,1,GRAN CHIMU,CASCAS,Violencia contra la mujer e integrantes,BAJO,MEDIO,1.534,3.628429532870008,5
2025,1,VIRU,CHAO,Estafa,BAJO,BAJO,0.196,0.5857118457529488,3
2025,1,VIRU,CHAO,Extorsión,MEDIO,MEDIO,2.153,1.4639655320474099,7
2025,1,VIRU,CHAO,Hurto,MEDIO,MEDIO,2.153,2.029050839914314,10
2025,1,VIRU,CHAO,Robo,ALTO,ALTO,4.111,3.4958870014951366,18
2025,1,VIRU,CHAO,Violencia contra la mujer e integrantes,ALTO,ALTO,5.677,4.972068584057435,25
2025,1,CHEPEN,CHEPEN,Estafa,MEDIO,MEDIO,1.141,1.2457935397593856,7
2025,1,CHEPEN,CHEPEN,Extorsión,MEDIO,MEDIO,2.852,2.92927270164512,15
2025,1,CHEPEN,CHEPEN,Hurto,MEDIO,MEDIO,1.902,2.4918782364921666,13
2025,1,CHEPEN,CHEPEN,Robo,MEDIO,MEDIO,1.331,2.2866002537383787,12
2025,1,CHEPEN,CHEPEN,Violencia contra la mujer e integrantes,ALTO,ALTO,3.993,5.594049175995184,29
2025,1,ASCOPE,CHICAMA,Estafa,BAJO,BAJO,0.591,0.7104736982158011,1
2025,1,ASCOPE,CHICAMA,Extorsión,MEDIO,BAJO,2.955,2.000935420903459,3
2025,1,ASCOPE,CHICAMA,Hurto,BAJO,MEDIO,1.182,2.6344302336679966,4
2025,1,ASCOPE,CHICAMA,Robo,BAJO,BAJO,0.591,1.501476156236734,3
2025,1,ASCOPE,CHICAMA,Violencia contra la mujer e integrantes,MEDIO,MEDIO,5.911,4.384841909513297,7
2025,1,PATAZ,CHILLIA,Robo,BAJO,BAJO,0.744,0.8568578134413567,1
2025,1,ASCOPE,CHOCOPE,Extorsión,BAJO,MEDIO,3.124,4.014019955654602,4
2025,1,ASCOPE,CHOCOPE,Robo,BAJO,BAJO,3.124,2.2626521865838805,2
2025,1,ASCOPE,CHOCOPE,Violencia contra la mujer e integrantes,BAJO,BAJO,3.124,2.40102665535979,2
2025,1,SANCHEZ CARRION,CHUGAY,Robo,BAJO,BAJO,0.521,0.5727424711253719,1
2025,1,SANCHEZ CARRION,CHUGAY,Violencia contra la mujer e integrantes,BAJO,BAJO,1.041,0.6234312318862032,1
2025,1,SANCHEZ CARRION,COCHORCO,Robo,BAJO,BAJO,1.065,1.2333627928667954,1
2025,1,SANCHEZ CARRION,COCHORCO,Violencia contra la mujer e integrantes,BAJO,BAJO,1.065,1.1574704736591825,1
2025,1,GRAN CHIMU,COMPIN,Extorsión,BAJO,BAJO,4.847,4.835743866583903,1
2025,1,TRUJILLO,EL PORVENIR,Estafa,MEDIO,MEDIO,0.592,0.4132351779508683,9
2025,1,TRUJILLO,EL PORVENIR,Extorsión,ALTO,ALTO,2.048,1.8970872601765316,42
2025,1,TRUJILLO,EL PORVENIR,Hurto,ALTO,ALTO,1.821,1.753670969125025,39
2025,1,TRUJILLO,EL PORVENIR,Robo,ALTO,ALTO,1.866,1.638400192370442,36
2025,1,TRUJILLO,EL PORVENIR,Violencia contra la mujer e integrantes,ALTO,ALTO,2.777,2.6863535174098563,59
2025,1,TRUJILLO,FLORENCIA DE MORA,Estafa,BAJO,BAJO,0.825,0.5044205222700437,2
2025,1,TRUJILLO,FLORENCIA DE MORA,Extorsión,MEDIO,ALTO,4.123,5.090348409930214,19
2025,1,TRUJILLO,FLORENCIA DE MORA,Hurto,ALTO,ALTO,7.147,6.851095199309629,25
2025,1,TRUJILLO,FLORENCIA DE MORA,Robo,MEDIO,MEDIO,2.199,4.029783742347416,15
2025,1,TRUJILLO,FLORENCIA DE MORA,Violencia contra la mujer e integrantes,ALTO,ALTO,7.147,8.029148379157883,29
2025,1,PACASMAYO,GUADALUPE,Estafa,BAJO,BAJO,0.207,0.4003620228731948,2
2025,1,PACASMAYO,GUADALUPE,Extorsión,MEDIO,MEDIO,1.658,2.6713068661961006,13
2025,1,PACASMAYO,GUADALUPE,Hurto,MEDIO,MEDIO,2.694,2.4517301240874505,12
2025,1,PACASMAYO,GUADALUPE,Robo,MEDIO,MEDIO,2.072,2.1930247165716334,11
2025,1,PACASMAYO,GUADALUPE,Violencia contra la mujer e integrantes,ALTO,ALTO,8.497,6.442611811953463,31
2025,1,VIRU,GUADALUPITO,Hurto,BAJO,BAJO,4.192,3.8518198053236303,3
2025,1,VIRU,GUADALUPITO,Robo,BAJO,MEDIO,4.192,7.193307306831865,5
2025,1,VIRU,GUADALUPITO,Violencia contra la mujer e integrantes,BAJO,BAJO,2.794,5.3344970136416725,4
2025,1,SANCHEZ CARRION,HUAMACHUCO,Estafa,MEDIO,MEDIO,0.556,0.5775059074071804,4
2025,1,SANCHEZ CARRION,HUAMACHUCO,Extorsión,BAJO,MEDIO,0.417,0.5776967364724936,4
2025,1,SANCHEZ CARRION,HUAMACHUCO,Hurto,ALTO,MEDIO,2.5,2.3574366983579536,17
2025,1,SANCHEZ CARRION,HUAMACHUCO,Robo,BAJO,BAJO,0.139,0.709148742161933,5
2025,1,SANCHEZ CARRION,HUAMACHUCO,Violencia contra la mujer e integrantes,MEDIO,MEDIO,1.944,2.5691663612174866,18
2025,1,TRUJILLO,HUANCHACO,Estafa,BAJO,BAJO,0.222,0.3534625237472667,3
2025,1,TRUJILLO,HUANCHACO,Extorsión,MEDIO,MEDIO,1.554,0.9344818720620458,8
2025,1,TRUJILLO,HUANCHACO,Hurto,ALTO,ALTO,3.663,2.768407526316112,25
2025,1,TRUJILLO,HUANCHACO,Robo,ALTO,MEDIO,2.997,1.8449558761010914,17
2025,1,TRUJILLO,HUANCHACO,Secuestro,BAJO,BAJO,0.222,0.23831531008759502,2
2025,1,TRUJILLO,HUANCHACO,Violencia contra la mujer e integrantes,ALTO,ALTO,3.108,4.18276755372228,38
2025,1,OTUZCO,HUARANCHAL,Robo,BAJO,BAJO,2.202,2.317283597015615,1
2025,1,PATAZ,HUAYLILLAS,Extorsión,BAJO,BAJO,2.813,3.0939868720800323,1
2025,1,PACASMAYO,JEQUETEPEQUE,Estafa,BAJO,BAJO,5.076,4.98360656160506,2
2025,1,PACASMAYO,JEQUETEPEQUE,Extorsión,BAJO,BAJO,5.076,5.0176681678414194,2
2025,1,PACASMAYO,JEQUETEPEQUE,Robo,BAJO,BAJO,5.076,6.123152428289303,2
2025,1,PACASMAYO,JEQUETEPEQUE,Violencia contra la mujer e integrantes,BAJO,BAJO,5.076,5.7063890561574135,2
2025,1,JULCAN,JULCAN,Estafa,BAJO,BAJO,1.001,0.9980178588379895,1
2025,1,JULCAN,JULCAN,Violencia contra la mujer e integrantes,BAJO,BAJO,3.002,2.039282910646504,2
2025,1,OTUZCO,LA CUESTA,Hurto,BAJO,BAJO,18.051,13.236907911840103,1
2025,1,TRUJILLO,LA ESPERANZA,Estafa,MEDIO,MEDIO,0.48,0.678868785223196,14
2025,1,TRUJILLO,LA ESPERANZA,Extorsión,ALTO,ALTO,2.931,2.20514596242476,46
2025,1,TRUJILLO,LA ESPERANZA,Hurto,ALTO,ALTO,3.507,3.3536294197987666,70
2025,1,TRUJILLO,LA ESPERANZA,Robo,ALTO,ALTO,1.489,1.9702550471608125,41
2025,1,TRUJILLO,LA ESPERANZA,Violencia contra la mujer e integrantes,ALTO,ALTO,3.795,3.6025647473615976,75
2025,1,TRUJILLO,LAREDO,Estafa,BAJO,BAJO,0.745,0.45513481604172096,2
2025,1,TRUJILLO,LAREDO,Extorsión,MEDIO,MEDIO,2.73,1.8160718179246218,7
2025,1,TRUJILLO,LAREDO,Hurto,MEDIO,MEDIO,3.475,2.7351875707570064,11
2025,1,TRUJILLO,LAREDO,Robo,MEDIO,MEDIO,1.986,2.3685559602573325,10
2025,1,TRUJILLO,LAREDO,Secuestro,BAJO,BAJO,0.248,0.2760152819913155,1
2025,1,TRUJILLO,LAREDO,Violencia contra la mujer e integrantes,MEDIO,ALTO,3.475,6.20673948215367,25
2025,1,OTUZCO,MACHE,Violencia contra la mujer e integrantes,BAJO,BAJO,3.716,4.873759966598726,1
2025,1,ASCOPE,MAGDALENA DE CAO,Robo,BAJO,BAJO,2.973,3.930881869388727,1
2025,1,SANCHEZ CARRION,MARCABAL,Violencia contra la mujer e integrantes,BAJO,BAJO,1.169,1.409275074622407,2
2025,1,TRUJILLO,MOCHE,Estafa,MEDIO,MEDIO,1.423,1.5567855229449725,7
2025,1,TRUJILLO,MOCHE,Extorsión,MEDIO,MEDIO,1.66,2.2923382362247926,10
2025,1,TRUJILLO,MOCHE,Hurto,ALTO,ALTO,4.743,6.368388766475116,27
2025,1,TRUJILLO,MOCHE,Robo,MEDIO,MEDIO,1.186,3.7982559281765598,16
2025,1,TRUJILLO,MOCHE,Secuestro,BAJO,BAJO,0.237,0.25797023056419044,1
2025,1,TRUJILLO,MOCHE,Violencia contra la mujer e integrantes,ALTO,ALTO,7.351,6.937853766184053,29
2025,1,OTUZCO,OTUZCO,Extorsión,BAJO,BAJO,0.392,0.859693333639834,2
2025,1,OTUZCO,OTUZCO,Hurto,MEDIO,BAJO,1.566,1.2442856250907386,3
2025,1,OTUZCO,OTUZCO,Robo,BAJO,BAJO,0.783,0.826126739063389,2
2025,1,OTUZCO,OTUZCO,Violencia contra la mujer e integrantes,MEDIO,MEDIO,5.09,4.628699793869153,12
2025,1,CHEPEN,PACANGA,Estafa,BAJO,BAJO,0.375,0.5966176513363849,2
2025,1,CHEPEN,PACANGA,Hurto,MEDIO,MEDIO,3.379,2.6449437497661714,7
2025,1,CHEPEN,PACANGA,Robo,MEDIO,MEDIO,1.502,2.4756818227188635,7
2025,1,CHEPEN,PACANGA,Violencia contra la mujer e integrantes,ALTO,ALTO,10.513,8.0527119578609,21
2025,1,PACASMAYO,PACASMAYO,Estafa,MEDIO,MEDIO,1.287,1.3392598443466175,4
2025,1,PACASMAYO,PACASMAYO,Extorsión,MEDIO,MEDIO,1.93,3.0554533692341437,9
2025,1,PACASMAYO,PACASMAYO,Hurto,ALTO,MEDIO,5.147,3.277559540441602,10
2025,1,PACASMAYO,PACASMAYO,Robo,MEDIO,MEDIO,1.287,1.3839284226955224,4
2025,1,PACASMAYO,PACASMAYO,Violencia contra la mujer e integrantes,ALTO,MEDIO,5.147,5.905742847794075,18
2025,1,ASCOPE,PAIJAN,Extorsión,ALTO,ALTO,5.685,4.887240176170106,14
2025,1,ASCOPE,PAIJAN,Hurto,MEDIO,MEDIO,2.132,3.764380612817829,11
2025,1,ASCOPE,PAIJAN,Robo,MEDIO,MEDIO,1.421,2.0666760439757357,6
2025,1,ASCOPE,PAIJAN,Violencia contra la mujer e integrantes,MEDIO,MEDIO,2.842,4.284866157181584,12
2025,1,PATAZ,PARCOY,Estafa,BAJO,BAJO,1.191,0.8406924654993415,2
2025,1,PATAZ,PARCOY,Extorsión,BAJO,BAJO,0.794,0.47091326473135137,1
2025,1,PATAZ,PARCOY,Hurto,MEDIO,BAJO,1.588,1.4813123548565743,4
2025,1,PATAZ,PARCOY,Robo,BAJO,BAJO,0.397,0.6672344345396065,2
2025,1,PATAZ,PARCOY,Violencia contra la mujer e integrantes,MEDIO,MEDIO,4.368,4.0710840102840375,10
2025,1,PATAZ,PATAZ,Extorsión,BAJO,BAJO,1.057,1.1598481503299827,1
2025,1,PATAZ,PATAZ,Hurto,BAJO,BAJO,1.057,3.470340788146318,3
2025,1,PATAZ,PATAZ,Robo,BAJO,BAJO,1.057,1.8575038873281449,2
2025,1,TRUJILLO,POROTO,Hurto,BAJO,BAJO,3.338,4.126044200951699,1
2025,1,CHEPEN,PUEBLO NUEVO,Extorsión,MEDIO,MEDIO,5.789,4.371931400794797,7
2025,1,CHEPEN,PUEBLO NUEVO,Hurto,BAJO,BAJO,0.643,1.6201467898538668,3
2025,1,CHEPEN,PUEBLO NUEVO,Robo,MEDIO,MEDIO,3.859,3.6635590022914677,6
2025,1,CHEPEN,PUEBLO NUEVO,Violencia contra la mujer e integrantes,MEDIO,MEDIO,5.146,4.528413785100966,7
2025,1,SANTIAGO DE CHUCO,QUIRUVILCA,Hurto,BAJO,BAJO,0.944,2.0261482074531174,2
2025,1,SANTIAGO DE CHUCO,QUIRUVILCA,Violencia contra la mujer e integrantes,BAJO,BAJO,1.888,2.7661395273755756,3
2025,1,ASCOPE,RAZURI,Estafa,BAJO,BAJO,3.059,2.0843980984084394,2
2025,1,ASCOPE,RAZURI,Extorsión,BAJO,BAJO,2.039,1.573082922394883,2
2025,1,ASCOPE,RAZURI,Hurto,BAJO,BAJO,2.039,3.0208184199010955,3
2025,1,ASCOPE,RAZURI,Robo,BAJO,BAJO,2.039,1.6160022168895058,2
2025,1,ASCOPE,RAZURI,Violencia contra la mujer e integrantes,BAJO,BAJO,1.02,1.8644675254745773,2
2025,1,TRUJILLO,SALAVERRY,Estafa,BAJO,BAJO,0.471,0.7999379021990418,2
2025,1,TRUJILLO,SALAVERRY,Extorsión,BAJO,BAJO,0.942,0.9878452142998108,2
2025,1,TRUJILLO,SALAVERRY,Hurto,MEDIO,MEDIO,4.237,2.9795802821102315,6
2025,1,TRUJILLO,SALAVERRY,Violencia contra la mujer e integrantes,MEDIO,MEDIO,5.179,3.597052691223962,8
2025,1,OTUZCO,SALPO,Robo,BAJO,BAJO,1.765,1.9604861730651877,1
2025,1,PACASMAYO,SAN JOSE,Extorsión,MEDIO,BAJO,3.844,1.2957329734036391,2
2025,1,PACASMAYO,SAN JOSE,Hurto,MEDIO,BAJO,3.075,2.592967509060826,3
2025,1,PACASMAYO,SAN JOSE,Robo,BAJO,BAJO,0.769,2.0677626780058325,3
2025,1,PACASMAYO,SAN JOSE,Violencia contra la mujer e integrantes,MEDIO,MEDIO,3.844,5.152046185312336,7
2025,1,PACASMAYO,SAN PEDRO DE LLOC,Estafa,BAJO,BAJO,0.582,0.9621030475641194,2
2025,1,PACASMAYO,SAN PEDRO DE LLOC,Extorsión,MEDIO,MEDIO,3.49,3.8972556389703543,7
2025,1,PACASMAYO,SAN PEDRO DE LLOC,Hurto,MEDIO,MEDIO,7.562,5.730971196705292,10
2025,1,PACASMAYO,SAN PEDRO DE LLOC,Robo,MEDIO,BAJO,2.327,1.3559514916162958,2
2025,1,PACASMAYO,SAN PEDRO DE LLOC,Violencia contra la mujer e integrantes,MEDIO,MEDIO,7.562,6.12031938816771,11
2025,1,ASCOPE,SANTIAGO DE CAO,Extorsión,MEDIO,MEDIO,4.469,3.2544825830872073,7
2025,1,ASCOPE,SANTIAGO DE CAO,Hurto,MEDIO,MEDIO,3.476,3.961691815681765,8
2025,1,ASCOPE,SANTIAGO DE CAO,Robo,MEDIO,MEDIO,2.483,4.114083740446444,8
2025,1,ASCOPE,SANTIAGO DE CAO,Violencia contra la mujer e integrantes,MEDIO,MEDIO,5.463,5.805853512701438,12
2025,1,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,Estafa,BAJO,BAJO,0.467,0.49749321495477516,1
2025,1,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,Hurto,BAJO,BAJO,0.934,0.7180097842776921,2
2025,1,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,Robo,BAJO,BAJO,0.467,0.6637820614577674,1
2025,1,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,Secuestro,BAJO,BAJO,0.467,0.4757068375914409,1
2025,1,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,Violencia contra la mujer e integrantes,MEDIO,MEDIO,4.669,4.4829644918074845,10
2025,1,SANCHEZ CARRION,SARIN,Hurto,BAJO,BAJO,1.035,1.2966599039589624,1
2025,1,SANCHEZ CARRION,SARTIMBAMBA,Extorsión,BAJO,BAJO,0.804,0.9351198107758704,1
2025,1,TRUJILLO,SIMBAL,Extorsión,BAJO,BAJO,2.411,2.6540488033838847,1
2025,1,TRUJILLO,SIMBAL,Violencia contra la mujer e integrantes,BAJO,BAJO,2.411,3.5747806136130977,1
2025,1,OTUZCO,SINSICAP,Violencia contra la mujer e integrantes,BAJO,BAJO,2.474,2.7213837725307646,2
2025,1,PATAZ,TAYABAMBA,Estafa,BAJO,BAJO,0.696,0.8006821686454446,1
2025,1,PATAZ,TAYABAMBA,Extorsión,BAJO,BAJO,0.696,0.9409363248569644,1
2025,1,PATAZ,TAYABAMBA,Violencia contra la mujer e integrantes,MEDIO,MEDIO,2.782,2.8816216607614984,4
2025,1,TRUJILLO,TRUJILLO,Estafa,ALTO,ALTO,3.143,2.6763567041083163,88
2025,1,TRUJILLO,TRUJILLO,Extorsión,ALTO,ALTO,3.6,3.422059900615352,112
2025,1,TRUJILLO,TRUJILLO,Hurto,ALTO,ALTO,12.113,13.673020043508016,448
2025,1,TRUJILLO,TRUJILLO,Robo,ALTO,ALTO,5.431,5.1389776522044395,168
2025,1,TRUJILLO,TRUJILLO,Secuestro,BAJO,BAJO,0.092,0.09999377159456303,3
2025,1,TRUJILLO,TRUJILLO,Violencia contra la mujer e integrantes,ALTO,ALTO,6.194,7.276651952439716,238
2025,1,BOLIVAR,UCHUMARCA,Hurto,BAJO,BAJO,4.09,4.643764041734751,1
2025,1,OTUZCO,USQUIL,Hurto,BAJO,BAJO,0.396,0.6531471541389823,2
2025,1,OTUZCO,USQUIL,Secuestro,BAJO,BAJO,0.396,0.4636617163072836,1
2025,1,OTUZCO,USQUIL,Violencia contra la mujer e integrantes,BAJO,BAJO,0.396,0.964200345029841,2
2025,1,TRUJILLO,VICTOR LARCO HERRERA,Estafa,BAJO,MEDIO,0.389,0.5188392261957749,4
2025,1,TRUJILLO,VICTOR LARCO HERRERA,Extorsión,BAJO,BAJO,0.389,0.5546927800227602,4
2025,1,TRUJILLO,VICTOR LARCO HERRERA,Hurto,ALTO,ALTO,2.073,2.4398321722389302,19
2025,1,TRUJILLO,VICTOR LARCO HERRERA,Robo,MEDIO,MEDIO,0.907,1.932318605182356,15
2025,1,TRUJILLO,VICTOR LARCO HERRERA,Violencia contra la mujer e integrantes,ALTO,MEDIO,2.721,2.39496607699303,18
2025,1,VIRU,VIRU,Estafa,BAJO,BAJO,0.233,0.40778403698111293,3
2025,1,VIRU,VIRU,Extorsión,ALTO,ALTO,2.098,2.353996033690037,20
2025,1,VIRU,VIRU,Hurto,ALTO,MEDIO,2.331,1.9915942194185945,17
2025,1,VIRU,VIRU,Robo,ALTO,ALTO,2.681,2.2601504188046633,19
2025,1,VIRU,VIRU,Violencia contra la mujer e integrantes,ALTO,ALTO,5.361,4.123799077408508,35
2025,2,OTUZCO,AGALLPAMPA,Hurto,BAJO,BAJO,1.082,1.5882628833658565,1
2025,2,SANTIAGO DE CHUCO,ANGASMARCA,Violencia contra la mujer e integrantes,BAJO,BAJO,2.729,1.5025040035674677,1
2025,2,ASCOPE,ASCOPE,Extorsión,BAJO,BAJO,3.068,3.0437426820648237,2
2025,2,ASCOPE,ASCOPE,Hurto,BAJO,BAJO,1.534,2.3082611127264205,2
2025,2,ASCOPE,ASCOPE,Violencia contra la mujer e integrantes,MEDIO,BAJO,7.671,6.0683891532479155,4
2025,2,JULCAN,CARABAMBA,Hurto,BAJO,BAJO,1.726,2.268706915315026,1
2025,2,JULCAN,CARABAMBA,Violencia contra la mujer e integrantes,BAJO,BAJO,1.726,1.9978073162916996,1
2025,2,ASCOPE,CASA GRANDE,Estafa,BAJO,BAJO,0.94,0.4901825404990049,2
2025,2,ASCOPE,CASA GRANDE,Extorsión,MEDIO,MEDIO,2.506,2.7246356477403153,9
2025,2,ASCOPE,CASA GRANDE,Hurto,MEDIO,BAJO,1.253,1.4876771992091236,5
2025,2,ASCOPE,CASA GRANDE,Robo,MEDIO,MEDIO,2.193,2.4596463957698567,8
2025,2,ASCOPE,CASA GRANDE,Violencia contra la mujer e integrantes,ALTO,ALTO,5.952,5.3329062363191095,17
2025,2,GRAN CHIMU,CASCAS,Violencia contra la mujer e integrantes,MEDIO,BAJO,3.835,2.114177475379052,3
2025,2,VIRU,CHAO,Estafa,BAJO,BAJO,0.587,0.48514689163975777,2
2025,2,VIRU,CHAO,Extorsión,MEDIO,MEDIO,2.545,1.958011101828108,10
2025,2,VIRU,CHAO,Hurto,MEDIO,MEDIO,2.741,3.3669406941879925,17
2025,2,VIRU,CHAO,Robo,MEDIO,ALTO,2.936,3.972655968767686,20
2025,2,VIRU,CHAO,Violencia contra la mujer e integrantes,ALTO,ALTO,6.656,6.445042005907502,33
2025,2,CHEPEN,CHEPEN,Estafa,BAJO,MEDIO,0.38,0.8325750321455584,4
2025,2,CHEPEN,CHEPEN,Extorsión,MEDIO,MEDIO,2.852,2.11879673442311,11
2025,2,CHEPEN,CHEPEN,Hurto,MEDIO,MEDIO,1.331,2.4364905807707826,13
2025,2,CHEPEN,CHEPEN,Robo,MEDIO,MEDIO,2.092,2.1164151121864556,11
2025,2,CHEPEN,CHEPEN,Violencia contra la mujer e integrantes,ALTO,ALTO,4.184,5.527123236841699,29
2025,2,ASCOPE,CHICAMA,Estafa,BAJO,BAJO,0.591,0.720471450225268,1
2025,2,ASCOPE,CHICAMA,Extorsión,MEDIO,MEDIO,5.911,4.832025254173262,8
2025,2,ASCOPE,CHICAMA,Robo,BAJO,BAJO,0.591,1.4153972600238527,2
2025,2,ASCOPE,CHICAMA,Violencia contra la mujer e integrantes,MEDIO,MEDIO,5.32,4.880135481103626,8
2025,2,PATAZ,CHILLIA,Violencia contra la mujer e integrantes,BAJO,BAJO,1.488,1.73850733211378,2
2025,2,ASCOPE,CHOCOPE,Extorsión,BAJO,BAJO,2.082,2.3977179403245787,2
2025,2,ASCOPE,CHOCOPE,Violencia contra la mujer e integrantes,MEDIO,MEDIO,9.371,7.510611909605865,7
2025,2,TRUJILLO,EL PORVENIR,Estafa,ALTO,MEDIO,0.774,0.6704008232148796,15
2025,2,TRUJILLO,EL PORVENIR,Extorsión,ALTO,ALTO,1.275,1.8915915538273247,42
2025,2,TRUJILLO,EL PORVENIR,Hurto,ALTO,ALTO,1.73,1.756882101782129,39
2025,2,TRUJILLO,EL PORVENIR,Robo,ALTO,ALTO,0.956,1.611471624449314,35
2025,2,TRUJILLO,EL PORVENIR,Violencia contra la mujer e integrantes,ALTO,ALTO,3.869,3.1151474688246363,68
2025,2,TRUJILLO,FLORENCIA DE MORA,Estafa,BAJO,BAJO,0.825,0.6736012378075984,2
2025,2,TRUJILLO,FLORENCIA DE MORA,Extorsión,ALTO,ALTO,4.948,4.4808181435963474,16
2025,2,TRUJILLO,FLORENCIA DE MORA,Hurto,ALTO,ALTO,4.948,7.59261213165293,28
2025,2,TRUJILLO,FLORENCIA DE MORA,Robo,BAJO,MEDIO,0.275,3.2491972444856403,12
2025,2,TRUJILLO,FLORENCIA DE MORA,Violencia contra la mujer e integrantes,MEDIO,ALTO,3.299,6.6232036059168475,24
2025,2,PACASMAYO,GUADALUPE,Estafa,BAJO,BAJO,0.414,0.4166472276239085,2
2025,2,PACASMAYO,GUADALUPE,Extorsión,MEDIO,MEDIO,1.036,2.121616957006808,10
2025,2,PACASMAYO,GUADALUPE,Hurto,MEDIO,MEDIO,1.243,2.288667189469342,11
2025,2,PACASMAYO,GUADALUPE,Robo,MEDIO,MEDIO,1.865,2.05556010406027,10
2025,2,PACASMAYO,GUADALUPE,Secuestro,BAJO,BAJO,0.207,0.27504339219573815,1
2025,2,PACASMAYO,GUADALUPE,Violencia contra la mujer e integrantes,ALTO,ALTO,5.388,5.195214704059444,25
2025,2,VIRU,GUADALUPITO,Hurto,BAJO,BAJO,1.397,3.2624833516357006,2
2025,2,VIRU,GUADALUPITO,Robo,BAJO,BAJO,4.192,3.720695916994711,3
2025,2,VIRU,GUADALUPITO,Violencia contra la mujer e integrantes,BAJO,BAJO,2.794,5.710420498421895,4
2025,2,SANCHEZ CARRION,HUAMACHUCO,Estafa,BAJO,BAJO,0.278,0.5218839308804022,4
2025,2,SANCHEZ CARRION,HUAMACHUCO,Extorsión,BAJO,BAJO,0.417,0.5062640507136901,4
2025,2,SANCHEZ CARRION,HUAMACHUCO,Hurto,MEDIO,MEDIO,1.389,1.8175785812447165,13
2025,2,SANCHEZ CARRION,HUAMACHUCO,Robo,BAJO,BAJO,0.278,0.6563950875258865,5
2025,2,SANCHEZ CARRION,HUAMACHUCO,Violencia contra la mujer e integrantes,MEDIO,MEDIO,1.25,2.6115482683802336,19
2025,2,TRUJILLO,HUANCHACO,Estafa,BAJO,BAJO,0.222,0.35157014092148836,3
2025,2,TRUJILLO,HUANCHACO,Extorsión,ALTO,MEDIO,2.442,1.5215373401657555,14
2025,2,TRUJILLO,HUANCHACO,Hurto,ALTO,ALTO,2.664,2.7455960858645825,25
2025,2,TRUJILLO,HUANCHACO,Robo,ALTO,ALTO,2.331,2.0374580126605655,18
2025,2,TRUJILLO,HUANCHACO,Violencia contra la mujer e integrantes,ALTO,ALTO,3.663,4.2351093306158845,38
2025,2,OTUZCO,HUARANCHAL,Estafa,BAJO,BAJO,4.403,3.6581008959279817,2
2025,2,PACASMAYO,JEQUETEPEQUE,Extorsión,BAJO,BAJO,2.538,2.880585396880595,1
2025,2,PACASMAYO,JEQUETEPEQUE,Hurto,BAJO,BAJO,7.614,3.7892095486325026,1
2025,2,PACASMAYO,JEQUETEPEQUE,Secuestro,BAJO,BAJO,2.538,2.8219732727440494,1
2025,2,PACASMAYO,JEQUETEPEQUE,Violencia contra la mujer e integrantes,BAJO,BAJO,5.076,5.892943623912818,2
2025,2,JULCAN,JULCAN,Violencia contra la mujer e integrantes,BAJO,BAJO,2.001,3.111091128647509,3
2025,2,TRUJILLO,LA ESPERANZA,Estafa,ALTO,MEDIO,0.913,0.666305270557752,14
2025,2,TRUJILLO,LA ESPERANZA,Extorsión,ALTO,ALTO,1.922,2.58938506120236,54
2025,2,TRUJILLO,LA ESPERANZA,Hurto,ALTO,ALTO,2.834,3.2941398420694785,69
